Time,LMP,Energy,Congestion,Loss,hour,day_of_week,month,quarter,is_weekend,is_monday,is_summer,is_winter,is_peak_hour,is_offpeak_hour,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,lmp_lag_24h,lmp_lag_48h,lmp_lag_72h,lmp_lag_168h,congestion_lag_24h,congestion_lag_168h,spike_lag_24h,lmp_roll_24h_mean,lmp_roll_48h_mean,lmp_roll_7d_mean,lmp_roll_24h_std,lmp_roll_7d_std,lmp_roll_24h_max,lmp_roll_24h_min,lmp_vs_7d_avg,is_holiday,is_day_before_holiday
2023-01-09 09:00:00-05:00,37.17,36.05,2.49,-1.37,9,0,1,1,0,1,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,34.23,43.87,55.37,34.79,0.0,0.0,0,36.231249999999996,39.326875,35.448750000000004,5.915179671276171,7.374853631958695,49.67,28.87,0.9656193800909763,0,0
2023-01-09 10:00:00-05:00,33.32,33.8,0.81,-1.29,10,0,1,1,0,1,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,35.66,43.36,50.44,34.72,0.0,0.0,0,35.91041666666667,39.01895833333334,35.46071428571429,5.717219968364629,7.373548335476148,49.67,28.87,1.0056199012992244,0,0
2023-01-09 11:00:00-05:00,33.39,32.8,0.57,0.02,11,0,1,1,0,1,0,1,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,33.34,43.43,49.23,35.65,0.0,0.0,0,35.49,38.687916666666666,35.45636904761905,5.507357924118279,7.374587813557753,49.67,28.87,0.940310609787012,0,0
2023-01-09 12:00:00-05:00,31.79,31.44,0.32,0.03,12,0,1,1,0,1,0,1,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,32.02,40.03,47.1,35.25,0.0,0.0,0,35.15625,38.37375,35.44904761904762,5.462794166788294,7.377401424766716,49.67,28.87,0.9032682723694639,0,0
2023-01-09 13:00:00-05:00,29.96,30.57,0.01,-0.62,13,0,1,1,0,1,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,30.77,39.17,44.46,35.7,0.0,0.0,0,34.80625,38.088541666666664,35.43559523809524,5.46354623847923,7.383896517915358,49.67,28.87,0.8683359145868258,0,0
2023-01-09 14:00:00-05:00,30.3,30.04,0.34,-0.08,14,0,1,1,0,1,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,30.05,36.07,42.3,34.13,0.0,0.0,0,34.555416666666666,37.833333333333336,35.418214285714285,5.5406505497543606,7.39316591057928,49.67,28.87,0.8484335138296478,0,0
2023-01-09 15:00:00-05:00,29.06,29.51,0.15,-0.6,15,0,1,1,0,1,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,30.12,35.45,40.4,32.12,0.09,0.0,0,34.333333333333336,37.619166666666665,35.39994047619048,5.609625010071861,7.4024946027498775,49.67,28.87,0.8508488882985074,0,0
2023-01-09 16:00:00-05:00,31.57,31.62,0.59,-0.64,16,0,1,1,0,1,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,33.01,38.71,44.57,33.78,0.02,0.58,0,34.09583333333333,37.37833333333334,35.381369047619046,5.536455400867745,7.4045655058250475,49.67,28.87,0.9329768996663902,0,0
2023-01-09 17:00:00-05:00,39.06,38.1,1.74,-0.78,17,0,1,1,0,1,0,1,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,41.45,49.67,50.57,38.83,-0.01,0.74,0,33.75333333333334,37.18833333333333,35.364940476190476,4.7260496112013834,7.387903124113497,47.07,28.87,1.1720647466636147,0,0
2023-01-09 18:00:00-05:00,39.59,38.54,2.02,-0.97,18,0,1,1,0,1,0,1,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,41.57,47.07,51.31,37.15,0.0,1.22,0,33.524166666666666,36.985416666666666,35.352619047619044,4.150556711393456,7.375735606313838,42.39,28.87,1.1758676194260547,0,0
2023-01-09 19:00:00-05:00,37.94,36.4,2.31,-0.77,19,0,1,1,0,1,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,38.19,42.39,43.88,34.86,0.0,1.55,0,33.34916666666667,36.866875,35.33261904761905,3.837207903248679,7.363375319344193,41.57,28.87,1.0808709070938092,0,0
2023-01-09 20:00:00-05:00,35.11,33.37,1.67,0.07,20,0,1,1,0,1,0,1,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,34.16,38.79,44.22,32.72,0.0,1.48,0,33.15625,36.65729166666667,35.306488095238095,3.6642655263813206,7.359677822605553,41.57,28.87,0.967527552099051,0,0
2023-01-09 21:00:00-05:00,32.59,31.21,1.21,0.17,21,0,1,1,0,1,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,31.71,37.28,42.29,29.81,0.0,1.76,0,32.92416666666667,36.436875,35.273154761904756,3.5668216477232426,7.363230069320775,41.57,28.87,0.8989839500901976,0,0
2023-01-09 22:00:00-05:00,29.45,28.98,0.81,-0.34,22,0,1,1,0,1,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,29.89,36.58,39.44,28.06,0.0,1.46,0,32.64541666666667,36.23791666666667,35.24434523809524,3.5299168350429038,7.374827361412323,41.57,28.87,0.8480793102574712,0,0
2023-01-09 23:00:00-05:00,26.9,26.79,0.76,-0.65,23,0,1,1,0,1,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,26.42,33.33,40.39,24.75,0.0,1.0,0,32.357499999999995,35.946875,35.20238095238095,3.7467948621629787,7.404980540966335,41.57,26.42,0.7505174163003044,0,0
2023-01-10 00:00:00-05:00,27.45,27.55,1.1,-1.2,0,1,1,1,0,0,0,1,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,26.79,30.68,40.91,27.31,0.4,1.07,0,32.19541666666667,35.65270833333334,35.19863095238095,3.9033842386438478,7.409103635215231,41.57,26.42,0.7611091475757478,0,0
2023-01-10 01:00:00-05:00,28.85,27.65,0.89,0.31,1,1,1,1,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,26.21,30.59,37.85,25.63,1.08,1.22,0,32.01291666666666,35.41020833333334,35.19363095238095,4.080099614264252,7.4149167850257465,41.57,26.21,0.7447370245901501,0,0
2023-01-10 02:00:00-05:00,27.23,26.660000000000004,0.99,-0.42,2,1,1,1,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,24.48,30.2,36.15,24.15,1.1,1.45,0,31.774583333333336,35.16708333333334,35.18928571428571,4.348816909746052,7.421013744477423,41.57,24.48,0.695666294529585,0,0
2023-01-10 03:00:00-05:00,27.77,27.68,0.5,-0.41,3,1,1,1,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,25.35,30.21,35.75,22.9,0.93,1.16,0,31.572083333333335,34.95041666666667,35.182202380952376,4.534045107432472,7.429881522060131,41.57,24.48,0.720534767139094,0,0
2023-01-10 04:00:00-05:00,29.58,28.98,0.25,0.35,4,1,1,1,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,25.75,28.87,35.02,22.48,0.8,0.95,0,31.442083333333333,34.75729166666667,35.176964285714284,4.657923570943824,7.43625443020965,41.57,24.48,0.732013137656035,0,0
2023-01-10 05:00:00-05:00,32.96,33.25,0.96,-1.25,5,1,1,1,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,29.92,29.3,35.8,24.18,0.26,0.86,0,31.467916666666667,34.634791666666665,35.198035714285716,4.647233846874577,7.416166372418265,41.57,24.48,0.8500474356827948,0,0
2023-01-10 06:00:00-05:00,37.03,39.260000000000005,-0.89,-1.34,6,1,1,1,0,0,0,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,36.19,29.4,38.36,27.45,1.37,0.26,0,31.750833333333333,34.58958333333333,35.24267857142857,4.721950515059123,7.399310169595903,41.57,24.48,1.0268799497362673,0,0
2023-01-10 07:00:00-05:00,57.18,56.6,0.0,0.58,7,1,1,1,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,42.98,31.35,41.0,29.44,0.48,-0.06,0,32.23541666666667,34.630833333333335,35.30011904761905,5.246632857422003,7.421795301321966,42.98,24.48,1.2175596332131617,0,0
2023-01-10 08:00:00-05:00,50.97,53.26,0.0,-2.29,8,1,1,1,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,38.11,33.39,42.83,31.86,0.61,-0.06,0,32.43208333333333,34.532500000000006,35.31660714285714,5.378596858537283,7.424960640663205,42.98,24.48,1.0790957309642875,0,0
2023-01-10 09:00:00-05:00,46.96,49.08,-0.01,-2.11,9,1,1,1,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,37.17,34.23,43.87,32.66,2.49,-0.07,0,32.55458333333333,34.392916666666665,35.330773809523805,5.45427313865147,7.426220256754098,42.98,24.48,1.0520573424287814,0,0
2023-01-10 10:00:00-05:00,44.18,46.14,0.0,-1.96,10,1,1,1,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,33.32,35.66,43.36,32.69,0.81,-0.07,0,32.45708333333333,34.18375,35.32244047619047,5.41713583809805,7.427695099252098,42.98,24.48,0.9433096793654379,0,0
2023-01-10 11:00:00-05:00,41.97,43.85,0.0,-1.88,11,1,1,1,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,33.39,33.34,43.43,33.65,0.57,-0.07,0,32.45916666666667,33.974583333333335,35.30898809523809,5.417499757562418,7.429144714264634,42.98,24.48,0.9456515692247524,0,0
2023-01-10 12:00:00-05:00,40.42,42.22,0.0,-1.8,12,1,1,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,31.79,32.02,40.03,32.28,0.32,-0.07,0,32.44958333333334,33.80291666666667,35.28839285714285,5.418513737473485,7.434103510606758,42.98,24.48,0.9008627887559144,0,0
2023-01-10 13:00:00-05:00,38.86,40.53,0.0,-1.67,13,1,1,1,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,29.96,30.77,39.17,31.58,0.01,-0.07,0,32.41583333333333,33.611041666666665,35.25422619047619,5.431936092236854,7.445382244243929,42.98,24.48,0.8498271905934953,0,0
2023-01-10 14:00:00-05:00,36.78,38.68,0.0,-1.9,14,1,1,1,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,30.3,30.05,36.07,31.11,0.34,-0.06,0,32.42625,33.490833333333335,35.23142857142857,5.427439793990511,7.454703075707524,42.98,24.48,0.8600275727840402,0,0
2023-01-10 15:00:00-05:00,35.73,37.05,0.0,-1.32,15,1,1,1,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,29.06,30.12,35.45,31.22,0.15,-0.06,0,32.382083333333334,33.357708333333335,35.21321428571429,5.451283836952077,7.4660804490155295,42.98,24.48,0.8252583750012678,0,0
2023-01-10 16:00:00-05:00,37.53,39.47,0.0,-1.94,16,1,1,1,0,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,31.57,33.01,38.71,32.64,0.59,-0.04,0,32.32208333333333,33.208958333333335,35.20005952380953,5.451996825389614,7.47056639565467,42.98,24.48,0.8968734833714093,0,0
2023-01-10 17:00:00-05:00,43.19,45.2,0.0,-2.01,17,1,1,1,0,0,0,1,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,39.06,41.45,49.67,40.0,1.74,-0.04,0,32.2225,32.98791666666666,35.20142857142857,5.297664990146748,7.471256640704735,42.98,24.48,1.109614057871028,0,0
2023-01-10 18:00:00-05:00,42.53,44.03,0.42,-1.92,18,1,1,1,0,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,39.59,41.57,47.07,39.4,2.02,-0.04,0,32.14,32.83208333333334,35.21595238095238,5.159380650393284,7.477436337232137,42.98,24.48,1.1242064270115681,0,0
2023-01-10 19:00:00-05:00,41.13,40.16,0.55,0.42,19,1,1,1,0,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,37.94,38.19,42.39,36.43,2.31,-0.01,0,32.129583333333336,32.739375,35.23428571428572,5.146871974625836,7.480333622473483,42.98,24.48,1.0767920856308788,0,0
2023-01-10 20:00:00-05:00,37.96,38.32,0.88,-1.24,20,1,1,1,0,0,0,1,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,35.11,34.16,38.79,31.69,1.67,0.02,0,32.16916666666667,32.662708333333335,35.248511904761905,5.166780947777765,7.477795525154796,42.98,24.48,0.9960704183729472,0,0
2023-01-10 21:00:00-05:00,34.38,33.82,0.97,-0.41,21,1,1,1,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,32.59,31.71,37.28,31.19,1.21,0.49,0,32.20583333333333,32.565,35.26505952380952,5.166503246597442,7.4687590450544326,42.98,24.48,0.9241441937166326,0,0
2023-01-10 22:00:00-05:00,31.72,31.11,1.08,-0.47,22,1,1,1,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,29.45,29.89,36.58,28.59,0.81,0.53,0,32.1875,32.41645833333333,35.27333333333333,5.175850486719068,7.46149594628899,42.98,24.48,0.8349083349083349,0,0
2023-01-10 23:00:00-05:00,31.44,30.630000000000003,0.91,-0.1,23,1,1,1,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,26.9,26.42,33.33,27.8,0.76,0.57,0,32.2075,32.282500000000006,35.28613095238095,5.153474345146914,7.445164642746263,42.98,24.48,0.7623391761568268,0,0
2023-01-11 00:00:00-05:00,30.42,30.67,0.39,-0.64,0,2,1,1,0,0,0,1,0,1,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,27.45,26.79,30.68,24.97,1.1,0.0,0,32.235,32.21520833333333,35.286964285714284,5.124990774116873,7.444274314570436,42.98,24.48,0.777907665214289,0,0
2023-01-11 01:00:00-05:00,30.0,29.68,0.06,0.26,1,2,1,1,0,0,0,1,0,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,28.85,26.21,30.59,22.81,0.89,0.01,0,32.345,32.178958333333334,35.30613095238095,5.017250242911993,7.4233776973719054,42.98,24.48,0.8171385315176949,0,0
2023-01-11 02:00:00-05:00,28.16,28.49,0.34,-0.67,2,2,1,1,0,0,0,1,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,27.23,24.48,30.2,22.54,0.99,0.36,0,32.459583333333335,32.11708333333333,35.324464285714285,4.858718277190181,7.39942535063872,42.98,25.35,0.7708538699909513,0,0
2023-01-11 03:00:00-05:00,27.29,27.77,-0.05,-0.43,3,2,1,1,0,0,0,1,0,1,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,27.77,25.35,30.21,22.75,0.5,0.52,0,32.56041666666667,32.066250000000004,35.35345238095238,4.7281134018316635,7.359893417942094,42.98,25.75,0.7854961292256093,0,0
2023-01-11 04:00:00-05:00,28.01,28.5,-0.08,-0.41,4,2,1,1,0,0,0,1,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,29.58,25.75,28.87,22.95,0.25,0.45,0,32.72,32.08104166666667,35.395714285714284,4.549515979988904,7.305714322514255,42.98,26.9,0.8356943939944304,0,0
2023-01-11 05:00:00-05:00,31.14,31.22,0.07,-0.15,5,2,1,1,0,0,0,1,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,32.96,29.92,29.3,24.77,0.96,0.45,0,32.84666666666667,32.157291666666666,35.44797619047619,4.5103202110047125,7.256238163597918,42.98,26.9,0.9298133078992353,0,0
2023-01-11 06:00:00-05:00,36.47,34.01,3.04,-0.58,6,2,1,1,0,0,0,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,37.03,36.19,29.4,30.93,-0.89,0.06,0,32.88166666666667,32.316250000000004,35.505,4.540550308217031,7.230606355173339,42.98,26.9,1.0429516969440924,0,0
2023-01-11 07:00:00-05:00,47.57,42.7,6.18,-1.31,7,2,1,1,0,0,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,57.18,42.98,31.35,34.05,0.0,0.24,0,33.47333333333333,32.854375,35.670119047619046,6.441079889655778,7.40588841525956,57.18,26.9,1.6030224043734085,0,0
2023-01-11 08:00:00-05:00,46.1,42.44,4.91,-1.25,8,2,1,1,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,50.97,38.11,33.39,35.75,0.0,0.67,0,34.009166666666665,33.220625000000005,35.78386904761905,7.318697268650037,7.493260518913358,57.18,26.9,1.4243848235687468,0,0
2023-01-11 09:00:00-05:00,41.86,39.38,3.64,-1.16,9,2,1,1,0,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,46.96,37.17,34.23,35.66,-0.01,0.57,0,34.41708333333333,33.48583333333333,35.868988095238095,7.761936938434407,7.538645079097433,57.18,26.9,1.3092089432607754,0,0
2023-01-11 10:00:00-05:00,39.67,39.25,1.72,-1.3,10,2,1,1,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,44.18,33.32,35.66,34.77,0.0,0.85,0,34.86958333333333,33.663333333333334,35.937380952380956,8.007857814382255,7.561716707638626,57.18,26.9,1.2293605941551773,0,0
2023-01-11 11:00:00-05:00,37.86,37.38,1.71,-1.23,11,2,1,1,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,41.97,33.39,33.34,34.22,0.0,0.6,0,35.22708333333333,33.843125,35.98690476190476,8.1295288270155,7.573881526674216,57.18,26.9,1.1662575672367594,0,0
2023-01-11 12:00:00-05:00,36.53,36.59,1.17,-1.23,12,2,1,1,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,40.42,31.79,32.02,32.81,0.0,0.98,0,35.586666666666666,34.018125000000005,36.03535714285714,8.161687094705648,7.576062040357767,57.18,26.9,1.121676131577122,0,0
2023-01-11 13:00:00-05:00,35.39,35.239999999999995,1.06,-0.91,13,2,1,1,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,38.86,29.96,30.77,31.33,0.0,0.94,0,35.957499999999996,34.18666666666667,36.07869047619048,8.096851374078305,7.571244256543577,57.18,26.9,1.0770900907738044,0,0
2023-01-11 14:00:00-05:00,34.13,34.150000000000006,0.5,-0.52,14,2,1,1,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,36.78,30.3,30.05,30.61,0.0,0.84,0,36.2275,34.326874999999994,36.11244047619048,8.007541689747498,7.561594222256604,57.18,26.9,1.018485583223035,0,0
2023-01-11 15:00:00-05:00,32.93,33.220000000000006,0.41,-0.7,15,2,1,1,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,35.73,29.06,30.12,30.6,0.0,0.9,0,36.50541666666667,34.44375,36.13928571428571,7.862396459077276,7.552120816569222,57.18,26.9,0.9886747702342128,0,0
2023-01-11 16:00:00-05:00,34.24,34.48,0.49,-0.73,16,2,1,1,0,0,0,1,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,37.53,31.57,33.01,34.32,0.0,0.82,0,36.753750000000004,34.53791666666667,36.168392857142855,7.793555761848647,7.547975525091071,57.18,26.9,1.0376463269527954,0,0
2023-01-11 17:00:00-05:00,40.26,38.63,2.67,-1.04,17,2,1,1,0,0,0,1,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,43.19,39.06,41.45,41.55,0.0,0.56,0,36.92583333333334,34.57416666666666,36.18738095238095,7.891670301332178,7.561672282656378,57.18,26.9,1.193509971247541,0,0
2023-01-11 18:00:00-05:00,39.82,38.36,2.84,-1.38,18,2,1,1,0,0,0,1,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,42.53,39.59,41.57,42.32,0.42,0.79,0,37.04833333333333,34.594166666666666,36.2060119047619,7.957368292653566,7.573481875097629,57.18,26.9,1.1746667959971133,0,0
2023-01-11 19:00:00-05:00,37.54,34.91,4.06,-1.43,19,2,1,1,0,0,0,1,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,41.13,37.94,38.19,38.09,0.55,0.91,0,37.18125,34.65541666666667,36.23398809523809,7.999440911170301,7.582989088797078,57.18,26.9,1.1351220818391048,0,0
2023-01-11 20:00:00-05:00,35.65,32.18,4.67,-1.2,20,2,1,1,0,0,0,1,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,37.96,35.11,34.16,35.76,0.88,0.54,0,37.3,34.73458333333333,36.27130952380952,7.988503151948834,7.575917213656195,57.18,26.9,1.046557196262296,0,0
